pubmed_ids,drugbank_id,uniprot_id
17139284,DB02142,Q8ZNF3
17016423,DB02142,Q8ZNF3
17139284,DB03579,Q8ZNF3
17016423,DB03579,Q8ZNF3
17139284,DB02144,Q00169
17016423,DB02144,Q00169
17139284,DB03690,Q00169
17016423,DB03690,Q00169
10592235,DB03690,Q00169
17139284,DB02147,P15879
17016423,DB02147,P15879
17139284,DB02151,P00959
17016423,DB02151,P00959
17139284,DB02151,P00959
17016423,DB02151,P00959
17139284,DB02229,P00959
17016423,DB02229,P00959
17139284,DB02229,P00959
17016423,DB02229,P00959
17139284,DB03799,P00959
17016423,DB03799,P00959
17139284,DB03799,P00959
17016423,DB03799,P00959
17139284,DB03816,P00959
17016423,DB03816,P00959
17139284,DB03816,P00959
17016423,DB03816,P00959
17139284,DB04015,P00959
17016423,DB04015,P00959
17139284,DB04015,P00959
17016423,DB04015,P00959
17139284,DB02152,P08581
17016423,DB02152,P08581
10592235,DB02152,P08581
10592235,DB06896,P08581
10592235,DB06995,P08581
10592235,DB06997,P08581
10592235,DB07369,P08581
10592235,DB07969,P08581
10592235,DB08584,P08581
10592235,DB08700,P08581
10592235,DB08791,P08581
22594847,DB08865,P08581
21606412,DB08875,P08581
21926191,DB08875,P08581
10592235,DB02152,Q02750
17139284,DB03115,Q02750
17016423,DB03115,Q02750
19039322,DB06616,Q02750
10592235,DB06892,Q02750
10592235,DB07046,Q02750
10592235,DB07101,Q02750
10592235,DB08130,Q02750
10592235,DB08208,Q02750
23432625,DB08911,Q02750
17139284,DB02153,P77150
17016423,DB02153,P77150
17139284,DB02153,P77150
17016423,DB02153,P77150
17139284,DB02153,P19080
17016423,DB02153,P19080
10592235,DB08427,P19080
10592235,DB08648,P19080
17139284,DB02153,Q9RRU8
17016423,DB02153,Q9RRU8
17139284,DB02153,P32119
17016423,DB02153,P32119
17139284,DB04048,P32119
17016423,DB04048,P32119
17139284,DB02153,P15090
17016423,DB02153,P15090
10592235,DB02153,P15090
17139284,DB02776,P15090
17016423,DB02776,P15090
10592235,DB02776,P15090
17139284,DB03009,P15090
17016423,DB03009,P15090
10592235,DB03009,P15090
17139284,DB03766,P15090
17016423,DB03766,P15090
10592235,DB03766,P15090
17139284,DB03796,P15090
17016423,DB03796,P15090
10592235,DB03796,P15090
17139284,DB03851,P15090
17016423,DB03851,P15090
10592235,DB03851,P15090
17139284,DB04224,P15090
17016423,DB04224,P15090
10592235,DB04224,P15090
17139284,DB04437,P15090
17016423,DB04437,P15090
10592235,DB04437,P15090
10592235,DB04474,P15090
17139284,DB04557,P15090
17016423,DB04557,P15090
10592235,DB04557,P15090
10592235,DB07283,P15090
10592235,DB07945,P15090
10592235,DB08607,P15090
17139284,DB02159,P39126
17016423,DB02159,P39126
17139284,DB04272,P39126
17016423,DB04272,P39126
17139284,DB04349,P39126
17016423,DB04349,P39126
17139284,DB04530,P39126
17016423,DB04530,P39126
17139284,DB02164,Q9UJM8
17016423,DB02164,Q9UJM8
10592235,DB02164,Q9UJM8
17139284,DB02279,Q9UJM8
17016423,DB02279,Q9UJM8
10592235,DB02279,Q9UJM8
10592235,DB03064,Q9UJM8
17139284,DB03247,Q9UJM8
17016423,DB03247,Q9UJM8
10592235,DB03247,Q9UJM8
10592235,DB03884,Q9UJM8
10592235,DB04374,Q9UJM8
10592235,DB06979,Q9UJM8
10592235,DB07060,Q9UJM8
10592235,DB07907,Q9UJM8
17139284,DB02169,P36873
17016423,DB02169,P36873
10592235,DB02169,P36873
17139284,DB02860,P36873
17016423,DB02860,P36873
16343532,DB04738,P36873
17139284,DB02171,P0A759
17016423,DB02171,P0A759
17139284,DB02171,P0A759
17016423,DB02171,P0A759
17139284,DB02445,P0A759
17016423,DB02445,P0A759
17139284,DB02445,P0A759
17016423,DB02445,P0A759
17139284,DB03951,P0A759
17016423,DB03951,P0A759
17139284,DB03951,P0A759
17016423,DB03951,P0A759
17139284,DB02175,O07015
17016423,DB02175,O07015
17139284,DB03297,O07015
17016423,DB03297,O07015
17139284,DB04349,O07015
17016423,DB04349,O07015
17139284,DB02175,P0A793
17016423,DB02175,P0A793
17139284,DB02175,P0A793
17016423,DB02175,P0A793
17139284,DB03382,P0A793
17016423,DB03382,P0A793
17139284,DB03382,P0A793
17016423,DB03382,P0A793
10592235,DB02521,Q9FCA6
17139284,DB02180,P30418
17016423,DB02180,P30418
17139284,DB02180,P30418
17016423,DB02180,P30418
17139284,DB02477,P30418
17016423,DB02477,P30418
17139284,DB02477,P30418
17016423,DB02477,P30418
17139284,DB03062,P30418
17016423,DB03062,P30418
17139284,DB03062,P30418
17016423,DB03062,P30418
17139284,DB02180,O60551
17016423,DB02180,O60551
10592235,DB02180,O60551
17139284,DB02271,O60551
17016423,DB02271,O60551
10592235,DB02271,O60551
10592235,DB07061,O60551
10592235,DB07838,O60551
17139284,DB02181,P07071
17016423,DB02181,P07071
17139284,DB02452,P07071
17016423,DB02452,P07071
17139284,DB03222,P07071
17016423,DB03222,P07071
17139284,DB03258,P07071
17016423,DB03258,P07071
10592235,DB02185,Q6UWM7
17139284,DB02379,Q6UWM7
17016423,DB02379,Q6UWM7
10592235,DB02379,Q6UWM7
17139284,DB02471,Q6UWM7
17016423,DB02471,Q6UWM7
10592235,DB02471,Q6UWM7
17139284,DB03430,Q6UWM7
17016423,DB03430,Q6UWM7
10592235,DB03430,Q6UWM7
10592235,DB08430,Q6UWM7
17139284,DB02189,P04053
17016423,DB02189,P04053
10592235,DB02189,P04053
17139284,DB02196,Q9UBQ6
17016423,DB02196,Q9UBQ6
10592235,DB02196,Q9UBQ6
17139284,DB03397,Q9UBQ6
17016423,DB03397,Q9UBQ6
10592235,DB03397,Q9UBQ6
17139284,DB03435,Q9UBQ6
17016423,DB03435,Q9UBQ6
10592235,DB03435,Q9UBQ6
17139284,DB02196,Q16222
17016423,DB02196,Q16222
17139284,DB03397,Q16222
17016423,DB03397,Q16222
17139284,DB02196,P27828
17016423,DB02196,P27828
17139284,DB02196,P27828
17016423,DB02196,P27828
17139284,DB03435,P27828
17016423,DB03435,P27828
17139284,DB03435,P27828
17016423,DB03435,P27828
17139284,DB02196,P16442
17016423,DB02196,P16442
17139284,DB03435,P16442
17016423,DB03435,P16442
12972418,DB03501,P16442
17139284,DB03772,P16442
17016423,DB03772,P16442
10592235,DB03772,P16442
17139284,DB04141,P16442
17016423,DB04141,P16442
10592235,DB04141,P16442
10592235,DB04680,P16442
10592235,DB07341,P16442
10592235,DB07357,P16442
10592235,DB07378,P16442
10592235,DB07633,P16442
17139284,DB02196,P17443
17016423,DB02196,P17443
17139284,DB02196,P17443
17016423,DB02196,P17443
10592235,DB02201,Q99470
17139284,DB02209,P0A794
17016423,DB02209,P0A794
17139284,DB02209,P0A794
17016423,DB02209,P0A794
17139284,DB02496,P0A794
17016423,DB02496,P0A794
17139284,DB02496,P0A794
17016423,DB02496,P0A794
17139284,DB02515,P0A794
17016423,DB02515,P0A794
17139284,DB02515,P0A794
17016423,DB02515,P0A794
17139284,DB02210,P01112
17016423,DB02210,P01112
10592235,DB02210,P01112
17139284,DB03226,P01112
17016423,DB03226,P01112
10592235,DB03226,P01112
17139284,DB04137,P01112
17016423,DB04137,P01112
10592235,DB04137,P01112
17139284,DB04315,P01112
17016423,DB04315,P01112
10592235,DB04315,P01112
10592235,DB08751,P01112
17139284,DB02210,Q56313
17016423,DB02210,Q56313
17139284,DB02213,P01556
17016423,DB02213,P01556
17139284,DB02379,P01556
17016423,DB02379,P01556
17139284,DB02474,P01556
17016423,DB02474,P01556
17139284,DB02572,P01556
17016423,DB02572,P01556
17139284,DB02574,P01556
17016423,DB02574,P01556
17139284,DB02802,P01556
17016423,DB02802,P01556
17139284,DB02903,P01556
17016423,DB02903,P01556
17139284,DB03077,P01556
17016423,DB03077,P01556
17139284,DB03235,P01556
17016423,DB03235,P01556
17139284,DB03524,P01556
17016423,DB03524,P01556
17139284,DB03721,P01556
17016423,DB03721,P01556
17139284,DB03754,P01556
17016423,DB03754,P01556
17139284,DB04073,P01556
17016423,DB04073,P01556
17139284,DB04210,P01556
17016423,DB04210,P01556
17139284,DB02214,O66529
17016423,DB02214,O66529
17139284,DB04128,O66529
17016423,DB04128,O66529
17139284,DB04262,O66529
17016423,DB04262,O66529
17139284,DB02217,Q9NPB1
17016423,DB02217,Q9NPB1
10592235,DB02217,Q9NPB1
10592235,DB04672,Q9NPB1
10592235,DB02235,P05067
17139284,DB02236,P33221
17016423,DB02236,P33221
17139284,DB02236,P33221
17016423,DB02236,P33221
17139284,DB02930,P33221
17016423,DB02930,P33221
17139284,DB02930,P33221
17016423,DB02930,P33221
17139284,DB03434,P33221
17016423,DB03434,P33221
17139284,DB03434,P33221
17016423,DB03434,P33221
17139284,DB03909,P33221
17016423,DB03909,P33221
17139284,DB03909,P33221
17016423,DB03909,P33221
17139284,DB04395,P33221
17016423,DB04395,P33221
17139284,DB04395,P33221
17016423,DB04395,P33221
17139284,DB02236,P08179
17016423,DB02236,P08179
17139284,DB02236,P08179
17016423,DB02236,P08179
17139284,DB02540,P08179
17016423,DB02540,P08179
17139284,DB02540,P08179
17016423,DB02540,P08179
17139284,DB02794,P08179
17016423,DB02794,P08179
17139284,DB02794,P08179
17016423,DB02794,P08179
17139284,DB04264,P08179
17016423,DB04264,P08179
17139284,DB04264,P08179
17016423,DB04264,P08179
10592235,DB02251,P29208
10592235,DB02251,P29208
10592235,DB06864,P29208
10592235,DB06864,P29208
17139284,DB02260,P0ACB2
17016423,DB02260,P0ACB2
10592235,DB02260,P0ACB2
17139284,DB02260,P0ACB2
17016423,DB02260,P0ACB2
10592235,DB02260,P0ACB2
17139284,DB04530,P0ACB2
17016423,DB04530,P0ACB2
17139284,DB04530,P0ACB2
17016423,DB04530,P0ACB2
17139284,DB04560,P0ACB2
17016423,DB04560,P0ACB2
10592235,DB04560,P0ACB2
17139284,DB04560,P0ACB2
17016423,DB04560,P0ACB2
10592235,DB04560,P0ACB2
17139284,DB02261,P17900
17016423,DB02261,P17900
17139284,DB03633,P17900
17016423,DB03633,P17900
10592235,DB08231,P17900
17139284,DB02263,P0A9B2
17016423,DB02263,P0A9B2
17139284,DB02263,P0A9B2
17016423,DB02263,P0A9B2
17139284,DB03814,P0A9B2
17016423,DB03814,P0A9B2
17139284,DB03814,P0A9B2
17016423,DB03814,P0A9B2
17139284,DB02264,P14210
17016423,DB02264,P14210
17139284,DB03959,P14210
17016423,DB03959,P14210
17139284,DB02264,P68638
17016423,DB02264,P68638
17139284,DB03959,P68638
17016423,DB03959,P68638
16086578,DB04786,P68638
17139284,DB02267,P59846
17016423,DB02267,P59846
17139284,DB04395,P59846
17016423,DB04395,P59846
17139284,DB02270,P22939
17016423,DB02270,P22939
10592235,DB02270,P22939
17139284,DB02270,P22939
17016423,DB02270,P22939
10592235,DB02270,P22939
17139284,DB02508,P22939
17016423,DB02508,P22939
10592235,DB02508,P22939
17139284,DB02508,P22939
17016423,DB02508,P22939
10592235,DB02508,P22939
17139284,DB04160,P22939
17016423,DB04160,P22939
17139284,DB04160,P22939
17016423,DB04160,P22939
10592235,DB02270,P58758
10592235,DB02270,P16384
10592235,DB02270,P16384
17139284,DB02274,P12995
17016423,DB02274,P12995
17139284,DB02274,P12995
17016423,DB02274,P12995
17139284,DB02725,P12995
17016423,DB02725,P12995
17139284,DB02725,P12995
17016423,DB02725,P12995
17139284,DB04083,P12995
17016423,DB04083,P12995
17139284,DB04083,P12995
17016423,DB04083,P12995
17139284,DB02278,P43777
17016423,DB02278,P43777
10592235,DB02278,P43777
17139284,DB02289,P51691
17016423,DB02289,P51691
17139284,DB02299,P22459
17016423,DB02299,P22459
10592235,DB02299,P22459
16472864,DB06637,P22459
17139284,DB02306,Q9UKL6
17016423,DB02306,Q9UKL6
17139284,DB04372,Q9UKL6
17016423,DB04372,Q9UKL6
17139284,DB02307,P14756
17016423,DB02307,P14756
17139284,DB02308,P35030
17016423,DB02308,P35030
10592235,DB02308,P35030
17139284,DB02541,P35030
17016423,DB02541,P35030
10592235,DB02541,P35030
17139284,DB02585,P35030
17016423,DB02585,P35030
10592235,DB02585,P35030
17139284,DB03127,P35030
17016423,DB03127,P35030
10592235,DB03129,P35030
17139284,DB03637,P35030
17016423,DB03637,P35030
10592235,DB03637,P35030
10592235,DB04109,P35030
17139284,DB04369,P35030
17016423,DB04369,P35030
10592235,DB04369,P35030
17139284,DB02314,P22188
17016423,DB02314,P22188
17139284,DB02314,P22188
17016423,DB02314,P22188
17139284,DB03590,P22188
17016423,DB03590,P22188
17139284,DB03590,P22188
17016423,DB03590,P22188
17139284,DB03801,P22188
17016423,DB03801,P22188
17139284,DB03801,P22188
17016423,DB03801,P22188
17139284,DB02315,O00408
17016423,DB02315,O00408
10592235,DB02315,O00408
10592235,DB07954,O00408
20967473,DB08811,O00408
17139284,DB02315,Q9UL51
17016423,DB02315,Q9UL51
10592235,DB02315,Q9UL51
17139284,DB02527,Q9UL51
17016423,DB02527,Q9UL51
10592235,DB02527,Q9UL51
17139284,DB02319,Q46856
17016423,DB02319,Q46856
17139284,DB02319,Q46856
17016423,DB02319,Q46856
17139284,DB02321,O34667
17016423,DB02321,O34667
17139284,DB03661,O34667
17016423,DB03661,O34667
17139284,DB04182,O34667
17016423,DB04182,O34667
17139284,DB04422,O34667
17016423,DB04422,O34667
17139284,DB02322,P13501
17016423,DB02322,P13501
17139284,DB02353,P13501
17016423,DB02353,P13501
17139284,DB02333,Q02169
17016423,DB02333,Q02169
17139284,DB02772,Q02169
17016423,DB02772,Q02169
17139284,DB02333,P28248
17016423,DB02333,P28248
17139284,DB02333,P28248
17016423,DB02333,P28248
17139284,DB03258,P28248
17016423,DB03258,P28248
17139284,DB03258,P28248
17016423,DB03258,P28248
17139284,DB02334,Q97E82
17016423,DB02334,Q97E82
17139284,DB02338,Q01782
17016423,DB02338,Q01782
17139284,DB02532,Q01782
17016423,DB02532,Q01782
17139284,DB03461,Q01782
17016423,DB03461,Q01782
17139284,DB04400,Q01782
17016423,DB04400,Q01782
10592235,DB02343,Q8Y7N7
17139284,DB02345,P49913
17016423,DB02345,P49913
10592235,DB02345,P49913
17139284,DB02345,P07658
17016423,DB02345,P07658
17139284,DB02345,P07658
17016423,DB02345,P07658
17139284,DB02345,P77444
17016423,DB02345,P77444
17139284,DB02345,P77444
17016423,DB02345,P77444
17139284,DB02761,P77444
17016423,DB02761,P77444
17139284,DB02761,P77444
17016423,DB02761,P77444
17139284,DB03049,P77444
17016423,DB03049,P77444
17139284,DB03049,P77444
17016423,DB03049,P77444
11983074,DB04217,P77444
11983074,DB04217,P77444
17139284,DB02360,P08311
17016423,DB02360,P08311
10592235,DB02360,P08311
17139284,DB04016,P08311
17016423,DB04016,P08311
17139284,DB02362,P20586
17016423,DB02362,P20586
17139284,DB02839,P20586
17016423,DB02839,P20586
17139284,DB03147,P20586
17016423,DB03147,P20586
17139284,DB03482,P20586
17016423,DB03482,P20586
17139284,DB04242,P20586
17016423,DB04242,P20586
17139284,DB02363,P43876
17016423,DB02363,P43876
17139284,DB02364,P0ADA1
17016423,DB02364,P0ADA1
17139284,DB02364,P0ADA1
17016423,DB02364,P0ADA1
17139284,DB02365,P02941
17016423,DB02365,P02941
10592235,DB02365,P02941
17139284,DB02368,Q8P8J2
17016423,DB02368,Q8P8J2
10592235,DB08554,Q8P8J2
17139284,DB02370,Q9X1K9
17016423,DB02370,Q9X1K9
17139284,DB02373,P49789
17016423,DB02373,P49789
17139284,DB04173,P49789
17016423,DB04173,P49789
17139284,DB04389,P49789
17016423,DB04389,P49789
11752352,DB02377,P30793
17139284,DB02378,P56817
17016423,DB02378,P56817
21544959,DB06073,P56817
19655822,DB06073,P56817
10592235,DB06930,P56817
10592235,DB07019,P56817
10592235,DB07089,P56817
10592235,DB07110,P56817
10592235,DB07175,P56817
10592235,DB07206,P56817
10592235,DB07245,P56817
10592235,DB07281,P56817
10592235,DB07284,P56817
10592235,DB07303,P56817
10592235,DB07345,P56817
10592235,DB07346,P56817
10592235,DB07415,P56817
10592235,DB07519,P56817
10592235,DB07535,P56817
10592235,DB07573,P56817
10592235,DB07734,P56817
10592235,DB07735,P56817
10592235,DB07736,P56817
10592235,DB07737,P56817
10592235,DB07738,P56817
10592235,DB07874,P56817
10592235,DB07993,P56817
10592235,DB07994,P56817
10592235,DB08749,P56817
17139284,DB02379,P35557
17016423,DB02379,P35557
10592235,DB07358,P35557
10592235,DB07359,P35557
10592235,DB08118,P35557
10592235,DB08210,P35557
17139284,DB02379,P0AEE5
17016423,DB02379,P0AEE5
17139284,DB02379,P0AEE5
17016423,DB02379,P0AEE5
17139284,DB02379,Q7Z4J2
17016423,DB02379,Q7Z4J2
10592235,DB02379,Q7Z4J2
17139284,DB03435,Q7Z4J2
17016423,DB03435,Q7Z4J2
10592235,DB03435,Q7Z4J2
17139284,DB03685,Q7Z4J2
17016423,DB03685,Q7Z4J2
10592235,DB03685,Q7Z4J2
17139284,DB04355,Q7Z4J2
17016423,DB04355,Q7Z4J2
10592235,DB04355,Q7Z4J2
17139284,DB04465,Q7Z4J2
17016423,DB04465,Q7Z4J2
10592235,DB04465,Q7Z4J2
17139284,DB02379,P46926
17016423,DB02379,P46926
17139284,DB02445,P46926
17016423,DB02445,P46926
17139284,DB03951,P46926
17016423,DB03951,P46926
17139284,DB02379,Q9BW91
17016423,DB02379,Q9BW91
17139284,DB04352,Q9BW91
17016423,DB04352,Q9BW91
17139284,DB02379,O60264
17016423,DB02379,O60264
10592235,DB02379,O60264
17139284,DB02670,O60264
17016423,DB02670,O60264
10592235,DB02670,O60264
17139284,DB02379,P04745
17016423,DB02379,P04745
17139284,DB02379,P04745
17016423,DB02379,P04745
17139284,DB02379,P04745
17016423,DB02379,P04745
17139284,DB03088,P04745
17016423,DB03088,P04745
17139284,DB03088,P04745
17016423,DB03088,P04745
17139284,DB03088,P04745
17016423,DB03088,P04745
17139284,DB03092,P04745
17016423,DB03092,P04745
17139284,DB03092,P04745
17016423,DB03092,P04745
17139284,DB03092,P04745
17016423,DB03092,P04745
17139284,DB03439,P04745
17016423,DB03439,P04745
17139284,DB03439,P04745
17016423,DB03439,P04745
17139284,DB03439,P04745
17016423,DB03439,P04745
17139284,DB04237,P04745
17016423,DB04237,P04745
17139284,DB04237,P04745
17016423,DB04237,P04745
17139284,DB04237,P04745
17016423,DB04237,P04745
17139284,DB02379,P00490
17016423,DB02379,P00490
17139284,DB02379,P00490
17016423,DB02379,P00490
17139284,DB02843,P00490
17016423,DB02843,P00490
17139284,DB02843,P00490
17016423,DB02843,P00490
17139284,DB03323,P00490
17016423,DB03323,P00490
17139284,DB03323,P00490
17016423,DB03323,P00490
17139284,DB02379,O14594
17016423,DB02379,O14594
10592235,DB02379,O14594
17139284,DB04396,O14594
17016423,DB04396,O14594
10592235,DB04396,O14594
9795216,DB08818,O14594
17139284,DB02379,P0AC38
17016423,DB02379,P0AC38
17139284,DB02379,P0AC38
17016423,DB02379,P0AC38
10592235,DB02379,Q701N4
10592235,DB03088,Q701N4
10592235,DB02379,Q9BZZ2
10592235,DB03721,Q9BZZ2
10592235,DB02379,P05162
17139284,DB02379,P47929
17016423,DB02379,P47929
17139284,DB02379,P47929
17016423,DB02379,P47929
17139284,DB02678,P47929
17016423,DB02678,P47929
17139284,DB02678,P47929
17016423,DB02678,P47929
10592235,DB02379,Q6L8H2
17139284,DB02379,P12528
17016423,DB02379,P12528
17139284,DB02590,P12528
17016423,DB02590,P12528
17139284,DB04028,P12528
17016423,DB04028,P12528
17139284,DB02379,P35247
17016423,DB02379,P35247
17139284,DB02379,P01574
17016423,DB02379,P01574
10592235,DB02383,O60218
10592235,DB03461,O60218
10592235,DB08772,O60218
17139284,DB02384,P31992
17016423,DB02384,P31992
17139284,DB02384,P31992
17016423,DB02384,P31992
17139284,DB03793,P31992
17016423,DB03793,P31992
17139284,DB03793,P31992
17016423,DB03793,P31992
17139284,DB02386,P28838
17016423,DB02386,P28838
10592235,DB02386,P28838
10592235,DB07448,P28838
10592235,DB08766,P28838
17139284,DB02393,P16118
17016423,DB02393,P16118
10592235,DB02393,P16118
17139284,DB02515,P16118
17016423,DB02515,P16118
10592235,DB02515,P16118
17139284,DB02930,P16118
17016423,DB02930,P16118
17139284,DB04137,P16118
17016423,DB04137,P16118
10592235,DB04137,P16118
17139284,DB04493,P16118
17016423,DB04493,P16118
10592235,DB04493,P16118
17139284,DB02399,P32170
17016423,DB02399,P32170
17139284,DB02399,P32170
17016423,DB02399,P32170
17139284,DB02961,P32170
17016423,DB02961,P32170
17139284,DB02961,P32170
17016423,DB02961,P32170
10592235,DB02405,P09466
17139284,DB03796,P09466
17016423,DB03796,P09466
10592235,DB03796,P09466
17139284,DB04077,P09466
17016423,DB04077,P09466
10592235,DB04077,P09466
10592235,DB02415,P17315
10592235,DB02415,P17315
10592235,DB04147,P17315
10592235,DB04147,P17315
17139284,DB02418,P62837
17016423,DB02418,P62837
10592235,DB02418,P62837
17139284,DB02421,P09147
17016423,DB02421,P09147
17139284,DB02421,P09147
17016423,DB02421,P09147
17139284,DB02790,P09147
17016423,DB02790,P09147
17139284,DB02790,P09147
17016423,DB02790,P09147
17139284,DB03397,P09147
17016423,DB03397,P09147
17139284,DB03397,P09147
17016423,DB03397,P09147
17139284,DB03435,P09147
17016423,DB03435,P09147
17139284,DB03435,P09147
17016423,DB03435,P09147
17139284,DB04097,P09147
17016423,DB04097,P09147
17139284,DB04097,P09147
17016423,DB04097,P09147
17139284,DB04355,P09147
17016423,DB04355,P09147
17139284,DB04355,P09147
17016423,DB04355,P09147
17139284,DB02424,P08238
17016423,DB02424,P08238
10592235,DB02424,P08238
17139284,DB02754,P08238
17016423,DB02754,P08238
10592235,DB02754,P08238
10592235,DB03758,P08238
10592235,DB07594,P08238
10592235,DB07877,P08238
10592235,DB08045,P08238
10592235,DB08153,P08238
10592235,DB08292,P08238
10592235,DB08293,P08238
10592235,DB08346,P08238
10592235,DB08464,P08238
10592235,DB08465,P08238
17139284,DB02430,P36673
17016423,DB02430,P36673
17139284,DB02430,P36673
17016423,DB02430,P36673
17139284,DB02431,Q9X1B3
17016423,DB02431,Q9X1B3
17139284,DB02431,P27623
17016423,DB02431,P27623
17139284,DB02484,P27623
17016423,DB02484,P27623
17139284,DB02431,Q46893
17016423,DB02431,Q46893
17139284,DB02431,Q46893
17016423,DB02431,Q46893
17139284,DB03687,Q46893
17016423,DB03687,Q46893
17139284,DB03687,Q46893
17016423,DB03687,Q46893
17139284,DB03854,Q46893
17016423,DB03854,Q46893
17139284,DB03854,Q46893
17016423,DB03854,Q46893
17139284,DB02431,P0ABQ0
17016423,DB02431,P0ABQ0
17139284,DB02431,P0ABQ0
17016423,DB02431,P0ABQ0
17139284,DB03403,P0ABQ0
17016423,DB03403,P0ABQ0
17139284,DB03403,P0ABQ0
17016423,DB03403,P0ABQ0
17139284,DB02437,P39377
17016423,DB02437,P39377
17139284,DB02437,P39377
17016423,DB02437,P39377
17139284,DB03801,P39377
17016423,DB03801,P39377
17139284,DB03801,P39377
17016423,DB03801,P39377
17139284,DB02440,Q8ZRP8
17016423,DB02440,Q8ZRP8
17139284,DB03715,Q8ZRP8
17016423,DB03715,Q8ZRP8
17139284,DB02440,Q9NZD2
17016423,DB02440,Q9NZD2
17139284,DB02764,Q9NZD2
17016423,DB02764,Q9NZD2
17139284,DB03203,Q9NZD2
17016423,DB03203,Q9NZD2
10592235,DB03203,Q9NZD2
10592235,DB03600,Q9NZD2
17139284,DB04224,Q9NZD2
17016423,DB04224,Q9NZD2
17139284,DB04465,Q9NZD2
17016423,DB04465,Q9NZD2
17139284,DB02452,P61888
17016423,DB02452,P61888
17139284,DB02452,P61888
17016423,DB02452,P61888
17139284,DB02452,P03692
17016423,DB02452,P03692
17139284,DB02452,P03692
17016423,DB02452,P03692
17139284,DB03222,P03692
17016423,DB03222,P03692
17139284,DB03222,P03692
17016423,DB03222,P03692
17139284,DB02452,P26393
17016423,DB02452,P26393
17139284,DB04355,P26393
17016423,DB04355,P26393
17139284,DB02452,O00142
17016423,DB02452,O00142
10592235,DB02452,O00142
17139284,DB02594,O00142
17016423,DB02594,O00142
10592235,DB02594,O00142
17139284,DB04485,O00142
17016423,DB04485,O00142
10592235,DB04485,O00142
17139284,DB02452,Q08698
17016423,DB02452,Q08698
